"neighborhood","url","ds","title.short"
"bayridge","http://gothamist.com/2004/03/30/kathleen_cholewka_translove_airways.php","20040330","kathleen cholewka translove airways"
"bayridge","http://gothamist.com/2004/03/19/will_leitch_writer.php","20040319","will leitch writer"
"bayridge","http://gothamist.com/2004/02/26/missing_melissa_kennedy.php","20040226","missing melissa kennedy"
"bayridge","http://gothamist.com/2003/12/27/b_d_m_n_q_r_w_subway_changes.php","20031227","b d m n q r w subway changes"
"bayridge","http://gothamist.com/2003/10/23/frenchification_of_brooklyns_restaurant_scene.php","20031023","frenchification of brooklyns restaurant scene"
"bedfordstuyvesant","http://gothamist.com/2016/10/28/bed_stuy_violent_mugging.php","20161028","bed stuy violent mugging"
"bedfordstuyvesant","http://gothamist.com/2016/10/03/steal_house_lawsuit_blanche_oneal_f.php","20161003","steal house lawsuit blanche oneal f"
"bedfordstuyvesant","http://gothamist.com/2016/08/02/fatal_bed-stuy_shooting_man_killed.php","20160802","fatal bed-stuy shooting man killed"
"bedfordstuyvesant","http://gothamist.com/2016/07/15/k2_overdose_spike_nyc.php","20160715","k2 overdose spike nyc"
"bedfordstuyvesant","http://gothamist.com/2016/07/13/33_people_hospitalized_in_mass_k2_o.php","20160713","33 people hospitalized in mass k2 o"
"bedfordstuyvesant","http://gothamist.com/2016/07/12/mass_k2_od_bed_stuy.php","20160712","mass k2 od bed stuy"
"bedfordstuyvesant","http://gothamist.com/2016/06/23/head_stomping_cop_wrist_slapped.php","20160623","head stomping cop wrist slapped"
"bedfordstuyvesant","http://gothamist.com/2016/05/21/nypd_find_1910_envelopes_of_tap_out.php","20160521","nypd find 1910 envelopes of tap out"
"bedfordstuyvesant","http://gothamist.com/2016/04/29/nypd_head_stomp_conviction.php","20160429","nypd head stomp conviction"
"bedfordstuyvesant","http://gothamist.com/2016/04/26/hit-and-run_lauren_davis_update.php","20160426","hit-and-run lauren davis update"
"bedfordstuyvesant","http://gothamist.com/2016/04/14/mystery_building_eviction_bed-stuy.php","20160414","mystery building eviction bed-stuy"
"bedfordstuyvesant","http://gothamist.com/2016/04/13/nypd_this_brooklyn_boxer_beat_up_hi.php","20160413","nypd this brooklyn boxer beat up hi"
"bedfordstuyvesant","http://gothamist.com/2016/04/02/food_warriors_complete_their_culina.php","20160402","food warriors complete their culina"
"bedfordstuyvesant","http://gothamist.com/2016/03/20/nypd_this_person_kept_beating_a_liv.php","20160320","nypd this person kept beating a liv"
"bedfordstuyvesant","http://gothamist.com/2016/02/24/toddler_dies_in_bed-stuy_fire_mothe.php","20160224","toddler dies in bed-stuy fire mothe"
"bedfordstuyvesant","http://gothamist.com/2016/02/18/lafayette_avenue_bike_lane.php","20160218","lafayette avenue bike lane"
"bedfordstuyvesant","http://gothamist.com/2016/02/02/teen_convicted_of_murder_for_fatall.php","20160202","teen convicted of murder for fatall"
"bedfordstuyvesant","http://gothamist.com/2015/12/18/woman_wakes_up_to_find_burglar_in_h.php","20151218","woman wakes up to find burglar in h"
"bedfordstuyvesant","http://gothamist.com/2015/11/17/earth_shaking_greed.php","20151117","earth shaking greed"
"bedfordstuyvesant","http://gothamist.com/2015/11/10/police_shooting_mugging_arrest.php","20151110","police shooting mugging arrest"
"bedfordstuyvesant","http://gothamist.com/2015/11/08/deed_theft_times.php","20151108","deed theft times"
"bedfordstuyvesant","http://gothamist.com/2015/11/04/c_train_subway_slashing.php","20151104","c train subway slashing"
"bedfordstuyvesant","http://gothamist.com/2015/11/03/c_train_stabbing_subway.php","20151103","c train stabbing subway"
"bedfordstuyvesant","http://gothamist.com/2015/10/13/bed_stuy_building_collapse.php","20151013","bed stuy building collapse"
"bedfordstuyvesant","http://gothamist.com/2015/08/28/brooklyn_rape_suspect_arrest.php","20150828","brooklyn rape suspect arrest"
"bedfordstuyvesant","http://gothamist.com/2015/08/18/nypd_brooklyn_rape_suspect_knocked.php","20150818","nypd brooklyn rape suspect knocked"
"bedfordstuyvesant","http://gothamist.com/2015/07/22/video_shows_officers_beating_man_wi.php","20150722","video shows officers beating man wi"
"bedfordstuyvesant","http://gothamist.com/2015/07/21/dump_truck_driver_right_of_way.php","20150721","dump truck driver right of way"
"bedfordstuyvesant","http://gothamist.com/2015/06/29/livery_cab_driver_killed_in_bedford.php","20150629","livery cab driver killed in bedford"
"bedfordstuyvesant","http://gothamist.com/2015/06/23/building_collapse_bed_stuy.php","20150623","building collapse bed stuy"
"bedfordstuyvesant","http://gothamist.com/2015/06/21/erica_pearson_mom_two_crash_deaths.php","20150621","erica pearson mom two crash deaths"
"bedfordstuyvesant","http://gothamist.com/2015/06/19/bed_stuy_rape.php","20150619","bed stuy rape"
"bedfordstuyvesant","http://gothamist.com/2015/06/06/joey_badass_is_not_excited_about_ge.php","20150606","joey badass is not excited about ge"
"bedfordstuyvesant","http://gothamist.com/2015/05/22/bed_stuy_bar_shooting.php","20150522","bed stuy bar shooting"
"bedfordstuyvesant","http://gothamist.com/2015/05/10/nypd_help_us_find_bed-stuy_purse_sn.php","20150510","nypd help us find bed-stuy purse sn"
"bedfordstuyvesant","http://gothamist.com/2015/04/24/man_assaulted_onboard_a_train_in_be.php","20150424","man assaulted onboard a train in be"
"bedfordstuyvesant","http://gothamist.com/2015/04/18/16-yr-old_killed_13-yr-old_wounded.php","20150418","16-yr-old killed 13-yr-old wounded"
"bedfordstuyvesant","http://gothamist.com/2014/12/20/two_police_officers_shot_in_the_hea.php","20141220","two police officers shot in the hea"
"bedfordstuyvesant","http://gothamist.com/2014/11/23/nypd_this_man_robbed_an_8-year-old.php","20141123","nypd this man robbed an 8-year-old"
"bedfordstuyvesant","http://gothamist.com/2014/11/20/brooklyn_ebola_testing.php","20141120","brooklyn ebola testing"
"bedfordstuyvesant","http://gothamist.com/2014/11/07/bed_stuy_hate_crime.php","20141107","bed stuy hate crime"
"bedfordstuyvesant","http://gothamist.com/2014/09/15/ny_post_tells_would-be_brooklyn_gen.php","20140915","ny post tells would-be brooklyn gen"
"bedfordstuyvesant","http://gothamist.com/2014/09/14/rats_apparently_now_attacking_child.php","20140914","rats apparently now attacking child"
"bedfordstuyvesant","http://gothamist.com/2014/09/10/dead_woman_found_naked_on_sidewalk.php","20140910","dead woman found naked on sidewalk"
"bedfordstuyvesant","http://gothamist.com/2014/09/09/police_identify_suspect_bedford-stu.php","20140909","police identify suspect bedford-stu"
"bedfordstuyvesant","http://gothamist.com/2014/08/15/video_spike_lee_danny_aiello_revisi.php","20140815","video spike lee danny aiello revisi"
"bedfordstuyvesant","http://gothamist.com/2014/08/05/bed-stuy_do_or_buy.php","20140805","bed-stuy do or buy"
"bedfordstuyvesant","http://gothamist.com/2014/07/16/security_cameras_may_be_added_to_su.php","20140716","security cameras may be added to su"
"bedfordstuyvesant","http://gothamist.com/2014/07/07/video_gunman_shoots_man_sitting_on.php","20140707","video gunman shoots man sitting on"
"bedfordstuyvesant","http://gothamist.com/2014/06/29/photos_dave_chappelle_wesley_snipes.php","20140629","photos dave chappelle wesley snipes"
"bedfordstuyvesant","http://gothamist.com/2014/06/24/brooklyn_man_who_bragged_about_whal.php","20140624","brooklyn man who bragged about whal"
"bedfordstuyvesant","http://gothamist.com/2014/06/20/truck_vs_deli_brooklyn.php","20140620","truck vs deli brooklyn"
"bedfordstuyvesant","http://gothamist.com/2014/05/30/police_arrest_suspect_in_bed-stuy_s.php","20140530","police arrest suspect in bed-stuy s"
"bedfordstuyvesant","http://gothamist.com/2014/05/21/police_release_new_video_showing_be.php","20140521","police release new video showing be"
"bedfordstuyvesant","http://gothamist.com/2014/05/18/video_cops_seek_suspect_in_bed-stuy.php","20140518","video cops seek suspect in bed-stuy"
"bedfordstuyvesant","http://gothamist.com/2014/05/14/ignore_the_flyers_bed-stuy_is_not_g.php","20140514","ignore the flyers bed-stuy is not g"
"bedfordstuyvesant","http://gothamist.com/2014/05/09/boy_trapped_gate.php","20140509","boy trapped gate"
"bedfordstuyvesant","http://gothamist.com/2014/05/03/cops_shoot_man_allegedly_pointing_g.php","20140503","cops shoot man allegedly pointing g"
"bedfordstuyvesant","http://gothamist.com/2014/04/10/brooklyn_crossing_guard_struck_by_d.php","20140410","brooklyn crossing guard struck by d"
"bedfordstuyvesant","http://gothamist.com/2014/03/22/14-yr-old_charged_with_murder_for_k.php","20140322","14-yr-old charged with murder for k"
"bedfordstuyvesant","http://gothamist.com/2014/02/10/report_bed-stuy_is_epicenter_for_de.php","20140210","report bed-stuy is epicenter for de"
"bedfordstuyvesant","http://gothamist.com/2014/02/05/mixologist_tv_star_found_dead_in_br.php","20140205","mixologist tv star found dead in br"
"bedfordstuyvesant","http://gothamist.com/2014/01/25/video_brooklyn_man_fatally_stabbed.php","20140125","video brooklyn man fatally stabbed"
"bedfordstuyvesant","http://gothamist.com/2013/12/11/naked_brooklyn_man_accused_of_fatal.php","20131211","naked brooklyn man accused of fatal"
"bedfordstuyvesant","http://gothamist.com/2013/12/08/locals_say_cops_overreacted_by_shoo.php","20131208","locals say cops overreacted by shoo"
"bedfordstuyvesant","http://gothamist.com/2013/12/07/cops_shoot_man_who_allegedly_attack.php","20131207","cops shoot man who allegedly attack"
"bedfordstuyvesant","http://gothamist.com/2013/11/20/police_woman_robbed_nearly_raped_on.php","20131120","police woman robbed nearly raped on"
"bedfordstuyvesant","http://gothamist.com/2013/11/12/cops_find_crack_cocaine_fake_credit.php","20131112","cops find crack cocaine fake credit"
"bedfordstuyvesant","http://gothamist.com/2013/11/03/brooklyn_woman_sues_cops_after_bein.php","20131103","brooklyn woman sues cops after bein"
"bedfordstuyvesant","http://gothamist.com/2013/10/24/glorietta_baldy.php","20131024","glorietta baldy"
"bedfordstuyvesant","http://gothamist.com/2013/10/08/nostrand_avenue_to_be_a_bumpy_mess.php","20131008","nostrand avenue to be a bumpy mess"
"bedfordstuyvesant","http://gothamist.com/2013/09/19/suspect_arrested_in_fatal_bed-stuy.php","20130919","suspect arrested in fatal bed-stuy"
"bedfordstuyvesant","http://gothamist.com/2013/08/30/corrections_officer_arrested_for_br.php","20130830","corrections officer arrested for br"
"bedfordstuyvesant","http://gothamist.com/2013/08/17/get_boozy_in_bed-stuy_at_the_brookl.php","20130817","get boozy in bed-stuy at the brookl"
"bedfordstuyvesant","http://gothamist.com/2013/08/04/weekend_violence_leaves_four_dead_f.php","20130804","weekend violence leaves four dead f"
"bedfordstuyvesant","http://gothamist.com/2013/07/29/craft_beer_in_bed_stuy.php","20130729","craft beer in bed stuy"
"bedfordstuyvesant","http://gothamist.com/2013/07/28/video_men_suspected_of_killing_17-y.php","20130728","video men suspected of killing 17-y"
"bedfordstuyvesant","http://gothamist.com/2013/07/06/violent_friday_leaves_7_people_shot.php","20130706","violent friday leaves 7 people shot"
"bedfordstuyvesant","http://gothamist.com/2013/07/03/couple_spend_1_million_to_live_in_b.php","20130703","couple spend 1 million to live in b"
"bedfordstuyvesant","http://gothamist.com/2013/07/01/bed-vyne_brews_brings_the_craft_bee.php","20130701","bed-vyne brews brings the craft bee"
"bedfordstuyvesant","http://gothamist.com/2013/06/30/happy_24th_anniversary_to_do_the_ri.php","20130630","happy 24th anniversary to do the ri"
"bedfordstuyvesant","http://gothamist.com/2013/06/07/video_daily_show_takes_on_citi_bike.php","20130607","video daily show takes on citi bike"
"bedfordstuyvesant","http://gothamist.com/2013/06/03/bloomberg_pledges_to_fight_gun_viol.php","20130603","bloomberg pledges to fight gun viol"
"bedfordstuyvesant","http://gothamist.com/2013/06/02/11-yr-old_victim_of_bed-stuy_shooti.php","20130602","11-yr-old victim of bed-stuy shooti"
"bedfordstuyvesant","http://gothamist.com/2013/06/01/11-yr-old_girl_shot_in_bedford_stuy.php","20130601","11-yr-old girl shot in bedford stuy"
"bedfordstuyvesant","http://gothamist.com/2013/05/25/toddler_injured_during_violent_bed-.php","20130525","toddler injured during violent bed-"
"bedfordstuyvesant","http://gothamist.com/2013/05/01/video_suspect_shoots_bed-stuy_super.php","20130501","video suspect shoots bed-stuy super"
"bedfordstuyvesant","http://gothamist.com/2013/04/04/cops_suspect_ex-boyfriend_tortured.php","20130404","cops suspect ex-boyfriend tortured"
"bedfordstuyvesant","http://gothamist.com/2013/03/21/white_people_are_flocking_to_bedfor.php","20130321","white people are flocking to bedfor"
"bedfordstuyvesant","http://gothamist.com/2013/03/21/police_arrest_suspect_in_attempted.php","20130321","police arrest suspect in attempted"
"bedfordstuyvesant","http://gothamist.com/2013/02/09/runaway_brooklyn_goat_brought_to_up.php","20130209","runaway brooklyn goat brought to up"
"bedfordstuyvesant","http://gothamist.com/2013/02/07/video_runaway_goat_caught_running_w.php","20130207","video runaway goat caught running w"
"bedfordstuyvesant","http://gothamist.com/2013/01/12/abc_talk_show_staffer_killed_in_bed.php","20130112","abc talk show staffer killed in bed"
"bedfordstuyvesant","http://gothamist.com/2013/01/11/two-year-old_shot_in_bed-stuy_park.php","20130111","two-year-old shot in bed-stuy park"
"bedfordstuyvesant","http://gothamist.com/2013/01/10/4-year-old_girl_and_adult_shot_in_b.php","20130110","4-year-old girl and adult shot in b"
"bedfordstuyvesant","http://gothamist.com/2012/11/17/video_cops_looking_for_man_who_trie.php","20121117","video cops looking for man who trie"
"bedfordstuyvesant","http://gothamist.com/2012/11/15/man_in_it_mask_forced_woman_to_give.php","20121115","man in it mask forced woman to give"
"bedfordstuyvesant","http://gothamist.com/2012/11/09/friends_say_brooklyn_man_who_allege.php","20121109","friends say brooklyn man who allege"
"bedfordstuyvesant","http://gothamist.com/2012/09/15/85-year-old_grandma_found_fatally_s.php","20120915","85-year-old grandma found fatally s"
"bedfordstuyvesant","http://gothamist.com/2012/09/08/weekend_gets_a_violent_start_with_s.php","20120908","weekend gets a violent start with s"
"bedfordstuyvesant","http://gothamist.com/2012/07/09/3-yr-old_boy_shot_in_leg_during_bro.php","20120709","3-yr-old boy shot in leg during bro"
"bedfordstuyvesant","http://gothamist.com/2012/07/08/cancer-stricken_brooklyn_mom_allege.php","20120708","cancer-stricken brooklyn mom allege"
"bedfordstuyvesant","http://gothamist.com/2012/07/07/brooklyn_mom_allegedly_confesses_to.php","20120707","brooklyn mom allegedly confesses to"
"bedfordstuyvesant","http://gothamist.com/2012/07/03/child_two_adults_found_shot_in_head.php","20120703","child two adults found shot in head"
"bedfordstuyvesant","http://gothamist.com/2012/06/03/driver_charged_with_dwi_after_fatal.php","20120603","driver charged with dwi after fatal"
"bedfordstuyvesant","http://gothamist.com/2012/05/31/facebook_updates_led_cops_to_brookl.php","20120531","facebook updates led cops to brookl"
"bedfordstuyvesant","http://gothamist.com/2012/05/29/cops_responding_to_bed-stuy_fight_a.php","20120529","cops responding to bed-stuy fight a"
"bedfordstuyvesant","http://gothamist.com/2012/05/11/video_tourist_mugged_put_in_headloc.php","20120511","video tourist mugged put in headloc"
